epoch,train_critic_loss,train_critic_real_score,train_critic_fake_score,train_gradient_penalty,train_generator_loss,train_generator_score,train_vol_penalty,val_generator_loss,val_critic_real_score,val_critic_fake_score,val_wasserstein_estimate,val_mean_gap,val_vol_gap
10,-0.816884924064983,-2.4192619540474634,-3.2962745319713247,0.006012765693330121,3.5394426692615855,-3.2950945767489346,0.0048869618172334,3.3248744010925293,-2.335987091064453,-3.3248744010925293,0.9888873100280762,0.0009975818684324622,0.0024799706880003214
11,-1.1196801391514866,-2.289233099330555,-3.4743299267508765,0.006541670572584157,3.7000114050778476,-3.4623439095237036,0.0047533503648909655,3.2128900289535522,-2.0642439126968384,-3.2128900289535522,1.1486461162567139,0.000876607809914276,0.0024704220704734325
12,-1.3560267144983464,-2.7251474640586157,-4.139485640959307,0.005831144887699999,4.409886858680031,-4.188322284004905,0.004431291292844849,4.31225323677063,-2.7714669704437256,-4.31225323677063,1.5407862663269043,0.0007779648585710675,0.00253641651943326
13,-1.4920276945287532,-3.097127589312467,-4.682268879630349,0.009311360492244024,4.819504781202837,-4.61656566099687,0.004058783535252918,4.510653018951416,-2.9970102310180664,-4.510653018951416,1.5136427879333496,0.0007048853440210223,0.002479120739735663
14,-1.5585917559537021,-3.5015473799272017,-5.1427715474909,0.00826324100225148,5.335094711997292,-5.152522433887828,0.003651445773853497,4.895778179168701,-3.121430993080139,-4.895778179168701,1.774347186088562,0.0006308812007773668,0.002477965026628226
15,-1.586738413030451,-3.2729801047932017,-4.961062561381947,0.01013440442991189,5.124391295693138,-4.957661845467308,0.0033345900010317564,4.656641483306885,-3.0238157510757446,-4.656641483306885,1.6328257322311401,0.00060512829804793,0.0024126971838995814
16,-1.5923096591776067,-3.7658859382976186,-5.452171672474254,0.009397606629962947,5.590732921253551,-5.42807353626598,0.0032531888732178645,5.911395311355591,-4.119458198547363,-5.911395311355591,1.7919371128082275,0.0005687053489964455,0.0025469843531027436
17,-1.599198417230086,-4.443732044913552,-6.134404919364235,0.009147447110577063,6.375523133711382,-6.214623494581743,0.0032179932406341486,5.878492832183838,-4.186783313751221,-5.878492832183838,1.6917095184326172,0.0005521709099411964,0.0022624818957410753
18,-1.5895625677975742,-4.543882846832275,-6.227976148778742,0.009453075705096126,6.383160417730158,-6.224247498945757,0.00317825846882029,6.500032186508179,-4.66054630279541,-6.500032186508179,1.8394858837127686,0.0005234139389358461,0.0025554211460985243
19,-1.5792530124837703,-4.9613752365112305,-6.640808495608243,0.010018025101585821,6.823246002197266,-6.658064495433461,0.0033036309336735444,6.953203439712524,-5.242394924163818,-6.953203439712524,1.710808515548706,0.0005290289700496942,0.0023029614239931107
20,-1.5545496398752385,-5.758571711453524,-7.398897127671675,0.008577577071264386,7.587764609943736,-7.431595975702459,0.003123373047194698,8.393265724182129,-6.552248954772949,-8.393265724182129,1.8410167694091797,0.0005284050421323627,0.0022996023180894554
21,-1.5204820849678733,-6.314349131150679,-7.940722638910467,0.010589140763675625,8.040182547135787,-7.874182484366677,0.0033200006000697613,7.646606683731079,-6.024921655654907,-7.646606683731079,1.6216850280761719,0.0005290420085657388,0.002439994423184544
22,-1.4825008674101396,-6.580163218758323,-8.142632267691873,0.007996817775578662,8.369238593361594,-8.19610326940363,0.003462703475220637,8.834966659545898,-7.029646635055542,-8.834966659545898,1.8053200244903564,0.0006072332325857133,0.0021216599852778018
23,-1.47018762068315,-7.209269133481112,-8.769112673672764,0.008965593222952024,8.948036193847656,-8.778653925115412,0.003387645056301897,8.938999652862549,-7.351264238357544,-8.938999652862549,1.5877354145050049,0.0005622830067295581,0.0027134412666782737
24,-1.4553951025009155,-7.69962098381736,-9.232011014764959,0.007699491942978718,9.46146297454834,-9.28814731944691,0.0034663085190748625,10.545500755310059,-8.74927806854248,-10.545500755310059,1.7962226867675781,0.0005870935274288058,0.0021820480469614267
25,-1.4583662748336792,-8.155241619456898,-9.707402489402078,0.009379460296424275,9.797394492409445,-9.621437159451572,0.0035191489044915547,9.664172172546387,-8.085858821868896,-9.664172172546387,1.5783133506774902,0.0005916643131058663,0.0024832109920680523
26,-1.437876896424727,-8.057372309944846,-9.569875023581766,0.00746258286843923,9.737333991310813,-9.570678971030496,0.0033330988900905304,9.854137897491455,-8.177748680114746,-9.854137897491455,1.676389217376709,0.0006227722042240202,0.0021975068957544863
27,-1.4139981378208508,-8.237635612487793,-9.73974340612238,0.008810965958136048,9.888108426874334,-9.737029509110885,0.0030215772249820557,9.920473575592041,-8.400353908538818,-9.920473575592041,1.5201196670532227,0.0006630877614952624,0.0022684616269543767
28,-1.3927018208937212,-8.270243731412021,-9.743350462480025,0.008040491195226257,9.896489316766912,-9.723029049960049,0.003469208043745973,10.078743934631348,-8.463671684265137,-10.078743934631348,1.615072250366211,0.0006706867716275156,0.0020296145230531693
29,-1.3772475827823987,-8.24125151200728,-9.6984975121238,0.007999840838072652,9.897233442826705,-9.733580069108443,0.0032730674455789003,9.37710428237915,-7.915189743041992,-9.37710428237915,1.4619145393371582,0.0007129810692276806,0.002323462860658765
30,-1.3483717658303,-8.835739482532848,-10.263460939580744,0.007934969871050933,10.363255674188787,-10.200940305536443,0.003246310611509464,10.796580791473389,-9.239052772521973,-10.796580791473389,1.557528018951416,0.000811825244454667,0.0018223992665298283
31,-1.3353257937864824,-9.261542146856135,-10.674803213639693,0.007793528313579207,10.779996004971592,-10.611509323120117,0.0033697309395806356,11.287341594696045,-9.910084247589111,-11.287341594696045,1.3772573471069336,0.0007510923896916211,0.002089844085276127
32,-1.326321710239757,-9.671282074668191,-11.066229646856135,0.006862584141675721,11.296321868896484,-11.127875934947621,0.0033689197364517236,11.418096542358398,-9.936471939086914,-11.418096542358398,1.4816246032714844,0.0008215136476792395,0.001735124213155359
33,-1.302228569984436,-9.600932121276855,-10.980717485601252,0.0077556784857403145,11.150762297890402,-10.98872150074352,0.0032408139668405056,11.074382781982422,-9.779382228851318,-11.074382781982422,1.2950005531311035,0.000827314070193097,0.0021180768380872905
34,-1.2884162664413452,-10.07978612726385,-11.43263764814897,0.0064435257068411874,11.677840926430441,-11.5050217888572,0.0034563828217373652,12.848387718200684,-11.43595838546753,-12.848387718200684,1.4124293327331543,0.0008613042300567031,0.0017106948653236032
35,-1.268658768046986,-10.73981389132413,-12.085759683088822,0.007728701288049871,12.14364008470015,-11.973297726024281,0.0034068476578051395,12.01103687286377,-10.782449722290039,-12.01103687286377,1.2285871505737305,0.0008585887553635985,0.002116117626428604
36,-1.257329528981989,-10.786778189919211,-12.110190304842861,0.006608257631093941,12.316990158774637,-12.147166685624557,0.0033964697186919775,12.819511890411377,-11.458652019500732,-12.819511890411377,1.3608598709106445,0.0008989691559690982,0.001777674478944391
37,-1.236144867810336,-11.335784912109375,-12.638071406971324,0.0066141622691330585,12.806633949279785,-12.63248434933749,0.003482993882657452,12.849002838134766,-11.652071952819824,-12.849002838134766,1.1969308853149414,0.0008945716836024076,0.00209018966415897
38,-1.2205052267421375,-11.722950848666104,-12.996112389998002,0.005265631543641741,13.277450128035111,-13.099093090404164,0.003567143999548121,13.95986795425415,-12.6510591506958,-13.95986795425415,1.3088088035583496,0.000988145562587306,0.0017980662523768842
39,-1.2028078057549216,-11.778084234757857,-13.045419606295498,0.0064527546478943395,13.16169296611439,-12.99742585962469,0.0032853422982787543,11.988320350646973,-10.839356899261475,-11.988320350646973,1.148963451385498,0.0009745603892952204,0.0021309949224814773
40,-1.1891619834032925,-11.454892418601297,-12.70146604017778,0.005741162384352224,12.893028085882014,-12.709576520052822,0.0036690325518562036,13.869049549102783,-12.616719722747803,-13.869049549102783,1.2523298263549805,0.0009882242011372,0.0018833082867786288
41,-1.1824600046331233,-12.199557044289328,-13.44848719510165,0.006647014540662481,13.5260121605613,-13.349485484036533,0.0035305373709310184,13.413064002990723,-12.291570663452148,-13.413064002990723,1.1214933395385742,0.0009877752454485744,0.002299083396792412
42,-1.1724855683066628,-11.734658241271973,-12.962841727516867,0.005569792405532842,13.312865950844504,-13.145653637972744,0.003344246863641522,14.219486713409424,-12.990508556365967,-14.219486713409424,1.228978157043457,0.0010361663589719683,0.0018793850322254002
43,-1.1599488908594304,-12.455881985751065,-13.684071454134854,0.006824057337573983,13.70376951044256,-13.5268591967496,0.003538205013187094,13.910766124725342,-12.808497905731201,-13.910766124725342,1.1022682189941406,0.001006406411761418,0.0021070765797048807
44,-1.1605900634418835,-13.19706916809082,-14.416400129144842,0.005874090701002966,14.602007345719771,-14.422950397838246,0.0035811396612023764,16.234801292419434,-15.045035362243652,-16.234801292419434,1.1897659301757812,0.0011020470410585403,0.0017710329848341644
45,-1.1465322971343994,-14.282498012889516,-15.495672486045144,0.0066642174444330685,15.50941311229359,-15.340906836769797,0.003370126328346404,16.3297061920166,-15.244900703430176,-16.3297061920166,1.0848054885864258,0.0009904334729071707,0.002418036456219852
46,-1.1357707977294922,-14.33807728507302,-15.530428452925248,0.005658037478993224,15.534151424061168,-15.357922380620783,0.003524582049894062,16.106443405151367,-14.916713237762451,-16.106443405151367,1.189730167388916,0.001063498028088361,0.0019268463947810233
47,-1.1350973736156116,-14.092434969815342,-15.290982853282582,0.00634504985910925,15.392463770779697,-15.214029745622115,0.0035686812321232123,15.943301677703857,-14.887515544891357,-15.943301677703857,1.0557861328125,0.001041710318531841,0.0023208376951515675
48,-1.1325815265828914,-14.421843181956898,-15.600867618214,0.0046442916129969735,15.864946538751775,-15.687457084655762,0.0035497875545512547,16.46194076538086,-15.327331066131592,-16.46194076538086,1.1346096992492676,0.0011167008779011667,0.0019541336223483086
49,-1.126386588270014,-13.589821468700062,-14.77083951776678,0.005463145990771326,14.964218052950772,-14.79796669699929,0.003325027498331937,16.032995223999023,-14.893923282623291,-16.032995223999023,1.1390719413757324,0.0010038887558039278,0.0024062080774456263
50,-1.1237496137619019,-13.785909739407627,-14.961505543101918,0.00518461820055646,15.099967869845303,-14.921739838340066,0.003564560870555314,16.33668327331543,-15.251938819885254,-16.33668327331543,1.0847444534301758,0.0010674123768694699,0.0020092285703867674
51,-1.1129427281293003,-14.80687427520752,-15.973755489696156,0.005393848817964847,16.18454499678178,-16.014107704162598,0.0034087475981901994,16.502774238586426,-15.517256736755371,-16.502774238586426,0.9855175018310547,0.001045750017510727,0.0023813899606466293
52,-1.0841819589788264,-14.121429876847701,-15.254023291847922,0.004841144842265005,15.377098430286754,-15.202288367531516,0.003496201370250095,16.722145080566406,-15.585350036621094,-16.722145080566406,1.1367950439453125,0.0011252605472691357,0.001972771482542157
53,-1.090748364275152,-14.656133565035733,-15.810551469976252,0.006366952528796074,15.774581128900701,-15.60542852228338,0.0033830476670779967,17.4287748336792,-16.42164421081543,-17.4287748336792,1.0071306228637695,0.0009905957558657974,0.002379548968747258
54,-1.0810314633629539,-15.661119374361904,-16.790398424321953,0.0048247580310668454,17.088158000599254,-16.91216295415705,0.003519901159134778,19.424461364746094,-18.311848640441895,-19.424461364746094,1.1126127243041992,0.0010142737883143127,0.0020141417626291513
55,-1.084450602531433,-16.876257462935015,-18.01189457286488,0.005118651172696528,18.372691067782316,-18.205480575561523,0.0033442101610655136,19.799004554748535,-18.722925186157227,-19.799004554748535,1.0760793685913086,0.0009038171556312591,0.0024942083982750773
56,-1.0794712196696887,-17.068153728138316,-18.195500807328656,0.004787585126574744,18.470348184758965,-18.299379868940875,0.0034193638288839297,19.90511989593506,-18.876420974731445,-19.90511989593506,1.0286989212036133,0.0009585647203493863,0.0020340291084721684
57,-1.0759176015853882,-17.322227131236684,-18.453322670676492,0.005517794269094752,18.600311799482867,-18.433869795365766,0.003328838639638641,19.808122634887695,-18.79314136505127,-19.808122634887695,1.0149812698364258,0.0008904620190151036,0.0023213744862005115
58,-1.0604194619438865,-16.245793515985664,-17.36005800420588,0.005384503355757756,17.607804731889203,-17.430600599809125,0.0035440799229863014,18.426685333251953,-17.439032554626465,-18.426685333251953,0.9876527786254883,0.0009064383048098534,0.002117794589139521
59,-1.0686272382736206,-15.96292513067072,-17.078913428566672,0.0047361076682467355,17.297975540161133,-17.124020316384055,0.0034791064363988962,17.920083045959473,-16.94358730316162,-17.920083045959473,0.9764957427978516,0.000782045884989202,0.002395108575001359
60,-1.05845999175852,-14.683036457408559,-15.800735213539816,0.005923876464790242,15.802579012784092,-15.634821978482334,0.0033551393161443148,17.009949684143066,-16.065919876098633,-17.009949684143066,0.9440298080444336,0.0008467787120025605,0.0020073396153748035
61,-1.0666679252277722,-14.956832538951527,-16.071981950239703,0.004848148366859691,16.128327803178266,-15.959461125460537,0.003377332987094467,17.54271697998047,-16.570006370544434,-17.54271697998047,0.9727106094360352,0.0007907190883997828,0.0023894926998764277
62,-1.0629663521593267,-14.848348184065385,-15.960543545809658,0.0049229007298973474,16.31298507343639,-16.140335776589133,0.003452989569103176,18.827198028564453,-17.76084613800049,-18.827198028564453,1.0663518905639648,0.0007610958418808877,0.002110333414748311
63,-1.060318805954673,-14.942279728976162,-16.05453586578369,0.005193733663128858,16.17677047035911,-16.01138175617565,0.003307768228379163,16.597601890563965,-15.654549598693848,-16.597601890563965,0.9430522918701172,0.0007899898337200284,0.00243107124697417
64,-1.0471881357106296,-14.439613862471147,-15.541892398487438,0.00550904159899801,15.610074476762252,-15.439753098921342,0.0034064280969852753,15.869389057159424,-14.910977363586426,-15.869389057159424,0.958411693572998,0.0008205789199564606,0.00196553225396201
65,-1.0624204115434126,-14.761524027044123,-15.880251971158115,0.005630753034810451,15.920017502524637,-15.756464958190918,0.0032710493753918195,16.860109329223633,-15.91908597946167,-16.860109329223633,0.9410233497619629,0.000739990035071969,0.002525221323594451
66,-1.0529115904461255,-14.427019726146352,-15.52750015258789,0.004756882178216157,15.58823334087025,-15.420037876475941,0.0033639111048118634,16.77165985107422,-15.735557079315186,-16.77165985107422,1.0361027717590332,0.0007710349163971841,0.002036150195635855
67,-1.0465078191323713,-14.649920723655008,-15.751031268726695,0.005460273156958548,15.821701743386008,-15.656657652421432,0.003300883997739716,16.569790840148926,-15.654241561889648,-16.569790840148926,0.9155492782592773,0.0007712039514444768,0.002307248883880675
68,-1.04797409881245,-14.467253164811568,-15.558162862604314,0.004293557563373311,15.87401294708252,-15.705810286782004,0.0033640540839934892,16.722747802734375,-15.78649616241455,-16.722747802734375,0.9362516403198242,0.000762845971621573,0.002029797062277794
69,-1.0538274808363481,-14.61782082644376,-15.71391738544811,0.004226908876179633,15.979198715903543,-15.818046916614879,0.0032230325212532825,16.94233798980713,-16.00089454650879,-16.94233798980713,0.9414434432983398,0.0008132827642839402,0.002347709727473557
70,-1.0382995984771035,-14.290972276167436,-15.374442794106223,0.0045170937823555005,15.648805444890803,-15.479060433127664,0.003394899805161086,16.543283462524414,-15.548165798187256,-16.543283462524414,0.9951176643371582,0.0007312220404855907,0.002064065309241414
71,-1.0553831295533613,-14.03995774009011,-15.14711926200173,0.005177839553322305,15.35165752064098,-15.201013218272816,0.0030128845987333493,16.603768348693848,-15.682902812957764,-16.603768348693848,0.920865535736084,0.0007284538296516985,0.002414094633422792
72,-1.0542766831137917,-14.626836516640402,-15.724347894841975,0.0043234701204875655,15.956653681668369,-15.78728892586448,0.003387294053523378,17.723878860473633,-16.726317405700684,-17.723878860473633,0.9975614547729492,0.0007838071906007826,0.002053653239272535
73,-1.0461836403066462,-14.880029504949396,-15.976671999151057,0.005045885283669288,16.16155260259455,-15.998025894165039,0.003270534692670811,17.622108459472656,-16.71339511871338,-17.622108459472656,0.9087133407592773,0.000671902671456337,0.0024306040722876787
74,-1.0375562093474648,-15.215688705444336,-16.299249388954856,0.004600446665955877,16.586121472445402,-16.428170550953258,0.0031590218317102303,18.091118812561035,-17.099207878112793,-18.091118812561035,0.9919109344482422,0.0007211056654341519,0.0020749017130583525
75,-1.0383943319320679,-14.903647075999867,-15.996291247281162,0.005424983651292595,16.208248311823066,-16.047893524169922,0.0032070963431827045,17.30039405822754,-16.43592357635498,-17.30039405822754,0.8644704818725586,0.0006572428974322975,0.002442434197291732
76,-1.04438762773167,-15.363040057095615,-16.447777661410246,0.00403499786361036,16.61889934539795,-16.463222416964445,0.0031135387464680457,17.88016414642334,-16.952585220336914,-17.88016414642334,0.9275789260864258,0.0006593118887394667,0.001954493869561702
77,-1.0414908474141902,-15.148190238259055,-16.22729708931663,0.003761599919843403,16.570124886252664,-16.41185795177113,0.003165338315408338,18.179438591003418,-17.233284950256348,-18.179438591003418,0.9461536407470703,0.000685715232975781,0.0024571731919422746
78,-1.0417155569249934,-15.413741631941361,-16.498229200189765,0.004277200988409194,16.55024667219682,-16.391970461065117,0.003165529723363844,17.89308738708496,-16.95473003387451,-17.89308738708496,0.9383573532104492,0.0006413788942154497,0.0020404745591804385
79,-1.0523303801363164,-15.653098973360928,-16.753280466253106,0.004785110374954952,17.086068933660332,-16.932969960299406,0.0030619734263216906,19.185941696166992,-18.22126007080078,-19.185941696166992,0.9646816253662109,0.0006047650531399995,0.0024432132486253977
80,-1.055933042006059,-15.874001502990723,-16.98034598610618,0.005041144073898481,17.189811186356977,-17.032513358376242,0.0031459559686481953,18.905364990234375,-17.981626510620117,-18.905364990234375,0.9237384796142578,0.0006150813715066761,0.00205013039521873
81,-1.064907583323392,-16.1891301761974,-17.295453505082563,0.0041415729422376235,17.20606075633656,-17.053238782015715,0.003056442682546648,18.986329078674316,-18.058871269226074,-18.986329078674316,0.9274578094482422,0.000651132344501093,0.002480029477737844
82,-1.0588388009504839,-16.19524097442627,-17.3030518618497,0.004897208032409914,17.59042115644975,-17.44050511446866,0.0029983208514750004,18.99372386932373,-18.047581672668457,-18.99372386932373,0.9461421966552734,0.0006324254791252315,0.002043405780568719
83,-1.0794413848356768,-16.40420012040572,-17.527551477605645,0.004390998023816131,17.784205870194867,-17.63184928894043,0.0030471286313100295,20.0778226852417,-19.103453636169434,-20.0778226852417,0.9743690490722656,0.0006742867408320308,0.0023737207520753145
84,-1.0646264227953823,-16.438598459417168,-17.554112347689543,0.005088746822862463,17.751127936623313,-17.59916114807129,0.0030393358108333564,19.585759162902832,-18.57402515411377,-19.585759162902832,1.0117340087890625,0.0006373297655954957,0.002013641642406583
85,-1.0755307891152122,-16.592768495733086,-17.72353796525435,0.005523868741213598,17.967051939530805,-17.821073532104492,0.002919574500992894,19.126219749450684,-18.252285957336426,-19.126219749450684,0.8739337921142578,0.0006900995504111052,0.002562664798460901
86,-1.084152568470348,-16.85114149613814,-17.980824557217684,0.004553049056663771,18.16542504050515,-18.016821080988105,0.0029720824042504482,19.713187217712402,-18.7634334564209,-19.713187217712402,0.9497537612915039,0.0006611277931369841,0.0020035570487380028
87,-1.0777815580368042,-16.472028385509144,-17.591928655450996,0.0042118712286041545,18.02547160061923,-17.87506831776012,0.003008066528392109,19.05796527862549,-18.19254207611084,-19.05796527862549,0.8654232025146484,0.0006566464144270867,0.0025041684275493026
88,-1.0888985937291926,-16.99152946472168,-18.13037646900524,0.004994842033325272,18.420513846657492,-18.277326237071644,0.002863752211190083,19.249802589416504,-18.32556438446045,-19.249802589416504,0.9242382049560547,0.0006298877997323871,0.0019706422463059425
89,-1.0949471105228772,-17.3226094679399,-18.460956226695668,0.004339966118674387,18.77475426413796,-18.633311011574484,0.0028288662010295825,20.552845001220703,-19.599547386169434,-20.552845001220703,0.9532976150512695,0.0007045368838589638,0.00255818001460284
90,-1.0970613848079334,-17.68546347184615,-18.827388416637074,0.004486357549798082,19.04176798733798,-18.89429369839755,0.0029494852377948437,20.342917442321777,-19.37324333190918,-20.342917442321777,0.9696741104125977,0.0006460091099143028,0.0019591825548559427
91,-1.0890328992496838,-16.836294000799004,-17.966975472190164,0.004164858827028762,18.48052302273837,-18.33758579600941,0.0028587425423955374,19.49809455871582,-18.529576301574707,-19.49809455871582,0.9685182571411133,0.000684604950947687,0.002461215597577393
92,-1.1079281135038896,-17.154978665438566,-18.323436563665215,0.0060529781886461105,18.501915671608664,-18.361094734885476,0.0028164240700954742,19.55891513824463,-18.63426685333252,-19.55891513824463,0.9246482849121094,0.0006224123353604227,0.002010976313613355
93,-1.1021998687223955,-17.13071753761985,-18.281820817427203,0.004890341163528236,18.39420613375577,-18.254539836536754,0.0027933197349987245,19.7179536819458,-18.736844062805176,-19.7179536819458,0.981109619140625,0.0005750371492467821,0.0024822771083563566
94,-1.106239752335982,-16.813097520308062,-17.968299692327324,0.0048962424096482045,18.03089055148038,-17.889834837480024,0.0028211124749346213,19.618800163269043,-18.65272045135498,-19.618800163269043,0.9660797119140625,0.0006536681030411273,0.0019659188110381365
95,-1.1092955524271184,-17.17001672224565,-18.330945795232598,0.005163349867375059,18.536920720880683,-18.40652673894709,0.002607879906215451,20.020272254943848,-19.064428329467773,-20.020272254943848,0.9558439254760742,0.0006473376997746527,0.0024342830292880535
96,-1.1002700437198987,-17.374400052157316,-18.520679127086293,0.004600902458398857,18.7042029987682,-18.567805723710492,0.0027279457797042346,20.124807357788086,-19.18222427368164,-20.124807357788086,0.9425830841064453,0.0005417823704192415,0.0018789891619235277
97,-1.105284658345309,-17.732945355502043,-18.874502875588156,0.003627284858587452,19.21504748951305,-19.08285140991211,0.0026439199097115884,20.976990699768066,-20.035799026489258,-20.976990699768066,0.9411916732788086,0.0006323418929241598,0.0023738788440823555
98,-1.1035715666684238,-17.9231690493497,-19.076265335083008,0.00495247180912305,19.237999482588336,-19.11223741011186,0.0025152458216656337,19.761516571044922,-18.77860736846924,-19.761516571044922,0.9829092025756836,0.0004994361370336264,0.0018168193637393415
99,-1.1037558750672773,-17.474674918434836,-18.62712235884233,0.004869157903489064,18.931930195201527,-18.802379087968305,0.002591023242778399,20.14675998687744,-19.190234184265137,-20.14675998687744,0.9565258026123047,0.000523746304679662,0.002234293962828815
100,-1.1040287993170999,-17.875429153442383,-19.031827579845082,0.005236961466090923,19.267211740667168,-19.14074568314986,0.0025293187830935826,19.646177291870117,-18.693120002746582,-19.646177291870117,0.9530572891235352,0.0005068105965619907,0.0018225383828394115
101,-1.1010899435390125,-17.387544458562676,-18.54366649280895,0.005503210069781,18.71010381525213,-18.588854703036223,0.002424988556991924,20.218671798706055,-19.32553768157959,-20.218671798706055,0.8931341171264648,0.0005441884568426758,0.0024016883689910173
102,-1.0876460400494663,-18.0653826973655,-19.200788497924805,0.004775975142944266,19.203143379905008,-19.078271172263406,0.002497444712472233,19.54570960998535,-18.555808067321777,-19.54570960998535,0.9899015426635742,0.0005490197363542393,0.0019188645528629422
103,-1.0934568643569946,-18.174813530661844,-19.32366978038441,0.005539939304898408,19.25898655978116,-19.13582350990989,0.002463260983032259,19.71943759918213,-18.84360980987549,-19.71943759918213,0.8758277893066406,0.0005209980736253783,0.0024140458554029465
104,-1.0848286693746394,-18.08472511985085,-19.205924467606977,0.0036370686191896148,19.5898512059992,-19.465480631048028,0.0024874088862402873,20.12654399871826,-19.11933994293213,-20.12654399871826,1.0072040557861328,0.000542379217222333,0.0019048371468670666
105,-1.091825095089999,-18.183396079323508,-19.32006038318981,0.004483922284138812,19.656847867098723,-19.533870870416816,0.0024595412383364005,20.314120292663574,-19.354995727539062,-20.314120292663574,0.9591245651245117,0.000542846042662859,0.0024143860209733248
106,-1.0951144261793657,-18.275582226839933,-19.423600977117363,0.005290433923205869,19.659847259521484,-19.53643053228205,0.002468331505290487,19.64529800415039,-18.745576858520508,-19.64529800415039,0.8997211456298828,0.0006111866387072951,0.001941279973834753
107,-1.1057124679738826,-18.867178830233488,-20.019449060613457,0.004655775920995934,20.208104046908293,-20.0902512290261,0.002357058311727914,20.22750759124756,-19.340596199035645,-20.22750759124756,0.8869113922119141,0.0005606460326816887,0.00244197400752455
108,-1.1073967977003618,-19.298442840576172,-20.45165408741344,0.004581444357013838,20.523087414828215,-20.401551506736062,0.0024307146668434143,20.489059448242188,-19.522658348083496,-20.489059448242188,0.9664011001586914,0.0005497186211869121,0.0019469852559268475
109,-1.1027336228977551,-19.375213449651543,-20.534922166304156,0.005697509358552369,20.523991671475496,-20.40413336320357,0.00239716296676885,20.438509941101074,-19.544063568115234,-20.438509941101074,0.8944463729858398,0.0005507239256985486,0.0024758391082286835
110,-1.1002991253679448,-19.82160620255904,-20.975835279984906,0.0053929955254054885,20.762860211459074,-20.647018259221856,0.0023168369873680854,20.76876926422119,-19.7844877243042,-20.76876926422119,0.9842815399169922,0.0005396468040999025,0.0019842832116410136
111,-1.1109441952271895,-18.998746525157582,-20.165889393199574,0.00561986601149494,20.421157836914062,-20.301803935657848,0.002387076002460989,21.324702262878418,-20.329977989196777,-21.324702262878418,0.9947242736816406,0.0005694353021681309,0.0024128786753863096
112,-1.1040920127521863,-19.012698780406605,-20.17295195839622,0.005616115945899351,20.315766941417348,-20.195317528464578,0.0024089886679906736,20.175211906433105,-19.17795467376709,-20.175211906433105,0.9972572326660156,0.0005604549078270793,0.002028178423643112
113,-1.114392258904197,-18.576244354248047,-19.73801664872603,0.004738003925674341,20.168427900834516,-20.053454659201883,0.0022994674086062746,19.6740779876709,-18.77179527282715,-19.6740779876709,0.90228271484375,0.0005141373840160668,0.0025463062338531017
