Date,Close,High,Low,Open,Volume
2011-01-03,40.426109313964844,40.65777795608306,40.23948707949794,40.30384084388917,14894800
2011-01-04,40.767173767089844,40.767173767089844,40.381061018176744,40.625600401739035,12346300
2011-01-05,40.74142837524414,40.88943832111525,40.50975978002168,40.805779671763894,11837900
2011-01-06,40.67708206176758,40.8830091940985,40.47759153317235,40.81865788581198,7606000
2011-01-07,40.284523010253906,40.70281377805311,40.25878396603654,40.67063813164805,11084800
2011-01-10,40.00138473510742,40.15583131652616,39.89842116577665,40.085043402327784,9775000
2011-01-11,40.0721549987793,40.12363553334656,39.898403591782184,40.03997935781925,7372800
2011-01-12,40.22018051147461,40.46471989634097,40.10434619521396,40.188004858034425,8312700
2011-01-13,40.4840202331543,40.52906663386089,40.123646572656824,40.25878822962133,9489700
2011-01-14,40.252349853515625,40.522630700693234,40.05929350829997,40.509759950366245,11274700
2011-01-18,39.9627685546875,40.27809583567185,39.90485139919424,40.03999306524176,13944900
2011-01-19,40.2588005065918,40.29097616621641,39.90486088618463,39.93060239582251,9596700
2011-01-20,40.45183563232422,40.606279699187866,40.245908573276566,40.3681769974473,11518600
2011-01-21,40.32313919067383,40.70281774690196,40.19443413765935,40.70281774690196,12932200
2011-01-24,40.039981842041016,40.36174318129279,40.00136959758689,40.25877965092599,11373000
2011-01-25,39.30636978149414,39.66030679431934,39.068264602362866,39.18409889090121,28056700
2011-01-26,38.99748229980469,39.415773118923,38.99748229980469,39.370726717460386,20262100
2011-01-27,39.04895782470703,39.280626390623105,38.99747483012822,39.02321632741762,11219500
2011-01-28,38.61781311035156,39.25490194333436,38.611378960656744,39.19698477669956,15298800
2011-01-31,38.46335220336914,38.752937910315154,38.411869208870165,38.71432566444092,19056200
2011-02-01,39.016807556152344,39.08759549231492,38.41833085658177,38.41833085658177,14780500
2011-02-02,39.010353088378906,39.10044589139066,38.791555228988315,38.90738953424479,9994200
2011-02-03,39.126190185546875,39.23559035047098,38.991050971386166,39.036097376106405,10078900
2011-02-04,39.15193557739258,39.24846499986122,39.02966710313146,39.21628688914154,9725500
2011-02-07,39.17121505737305,39.248439527166454,39.029641772438985,39.17765165727763,8217000
2011-02-08,39.21628189086914,39.248459997487586,39.09401343219163,39.21628189086914,7867600
2011-02-09,39.17767333984375,39.216283141265144,39.02322676962333,39.20984899264323,8541500
2011-02-10,39.20985794067383,39.29995077101031,38.881659824624606,39.023235675065095,8627500
2011-02-11,39.06184768676758,39.364301835957406,38.93957674223645,39.0875891966526,9630800
2011-02-14,39.06184768676758,39.24203334627177,39.02967202683404,39.05541108187357,8130800
2011-02-15,39.010353088378906,39.06183609286835,38.92026028536715,38.99748233725655,8572800
2011-02-16,38.945980072021484,39.08755580058256,38.93310932807562,39.003897192356156,9426400
2011-02-17,39.119754791259766,39.20984759783141,38.82373486828296,38.84947391669996,7133700
