Date,Close,High,Low,Open,Volume
2011-01-03,41.666500091552734,41.80063651815735,41.1578929001584,41.20260646373331,23320700
2011-01-04,41.86210250854492,41.890045278281804,41.59382548153502,41.755908896836196,20028500
2011-01-05,41.75033950805664,41.84535691219315,41.4373530401834,41.73357298500926,16550800
2011-01-06,42.01859664916992,42.15832329348558,41.73355310081271,41.86210348979539,22525300
2011-01-07,42.24775695800781,42.42102094097331,41.96830359774332,42.035373939289954,19297700
2011-01-10,41.99066925048828,42.068915866765515,41.683273047719375,41.99066925048829,20766400
2011-01-11,42.30363845825195,42.39865154909172,41.929167826151726,41.929167826151726,15805400
2011-01-12,42.801063537597656,42.823420310725254,42.29245654321136,42.443363695793025,17363000
2011-01-13,42.873722076416016,42.93520213967681,42.465722671996566,42.84018904704419,20438100
2011-01-14,43.50529861450195,43.59472573972002,42.756365629340785,42.85137875179496,23478700
2011-01-18,43.991546630859375,44.069793229127036,43.43823018193236,43.477353481066196,23883600
2011-01-19,43.72886657714844,44.11451363136612,43.6673864883856,43.94683988671831,21844100
2011-01-20,43.45497512817383,43.68412881228216,42.90724494809567,43.58352548386444,29121600
2011-01-21,44.142452239990234,44.20951831373479,43.62825484460401,43.712091700904345,25084400
2011-01-24,43.924468994140625,44.254226115594285,43.64501568557135,44.06978590854999,24871600
2011-01-25,43.97477340698242,44.148033096141084,43.55559343840955,43.71767687128536,21626300
2011-01-26,44.522518157958984,44.634297813373244,43.868593955011946,43.991554134439944,25555400
2011-01-27,44.64545822143555,44.701352293417436,44.3436481420332,44.623101445466595,17003500
2011-01-28,44.14802932739258,44.65104609956323,44.08096326718235,44.589566034958,26300600
2011-01-31,45.09259796142578,45.17084456737996,44.15922468745794,44.6678276261601,34514400
2011-02-01,46.89786911010742,46.92581189013088,45.29380514537622,45.349694969543386,40829600
2011-02-02,46.6184196472168,46.93699636230417,46.53458277185262,46.71901878070907,18176900
2011-02-03,46.63517379760742,46.696653872289716,46.08744338610689,46.422786534479705,19647700
2011-02-04,46.545738220214844,46.67987460234943,46.305408225826085,46.52897170546286,16558300
2011-02-07,46.909027099609375,46.948150387701055,46.590450535400436,46.64075007832462,15304300
2011-02-08,46.622493743896484,46.9989336592543,46.43146178202169,46.91465497862106,17463500
2011-02-09,46.380889892578125,46.510113467628315,45.94264167913664,46.319085822218085,15890900
2011-02-10,46.74608612060547,46.80789018543028,45.85274347074071,45.89207294048462,21050500
2011-02-11,46.5325927734375,46.86408775587601,46.20110207759053,46.20110207759053,15993500
2011-02-14,47.70686340332031,47.81923210758794,46.01006767737653,46.11120122585392,33108300
2011-02-15,46.61686325073242,47.69561811112221,46.44830592841305,47.639433765879346,25684600
2011-02-16,47.021419525146484,47.11693338567099,46.55508109563112,46.667449839001975,16673500
2011-02-17,47.128170013427734,47.178738950134814,46.66183585597871,47.178738950134814,17853500
2011-02-18,47.476497650146484,47.476497650146484,46.91464560694948,47.145007002223885,22839500
2011-02-22,48.004638671875,48.71256914122028,47.605724246154494,47.740567532707296,32580400
2011-02-23,48.92045974731445,49.572210208527935,48.02149728925373,48.31927820161843,38624600
2011-02-24,48.30244064331055,49.17892881834546,48.01589478355195,48.99351653929033,28577100
2011-02-25,47.94845962524414,48.454127409144704,47.920369590166786,48.201295660490246,22230300
2011-02-28,48.055206298828125,48.63391323830061,48.03273170190022,48.246238229419745,24507000
2011-03-01,47.645057678222656,48.60020449115809,47.58886904144551,48.54963986196804,23001800
2011-03-02,47.80238723754883,47.93723056821632,46.94275403883126,47.527076567254454,17423600
2011-03-03,48.21814727783203,48.29118650800345,47.78552304489287,48.01588017795125,17153500
2011-03-04,47.80238723754883,48.319290243934375,47.588880653517094,48.27434103818115,20028600
2011-03-07,47.6001091003418,48.364228275229706,47.58325422372668,48.22938068912628,18062700
2011-03-08,47.532691955566406,47.819237757875605,47.055118476112284,47.532691955566406,17658200
2011-03-09,47.409088134765625,47.504606268674884,46.94836949210381,47.263009645901484,13306600
2011-03-10,45.72352981567383,47.08321537734725,45.622396249707904,47.08321537734725,25996300
2011-03-11,46.13930892944336,46.583172727263026,45.00436496879244,45.52126801691437,17607100
2011-03-14,46.28538131713867,46.431464085042606,45.7684783372841,45.88646678138621,16383200
2011-03-15,45.72914505004883,46.12243983099006,44.80770788905085,45.04368475761559,23191300
2011-03-16,44.56048583984375,45.96511600033905,44.27394437344828,45.63924506091335,33396500
2011-03-17,45.59991455078125,45.790942190700264,45.07739197149735,45.16166634993752,21941300
2011-03-18,45.425743103027344,46.25728612779565,45.42574310302735,45.94264602530931,28895900
2011-03-21,46.5438117980957,46.81912232998946,45.99319930748828,45.99881902703041,18207000
2011-03-22,46.38650894165039,46.76295311406683,46.25728535653024,46.68990959617234,16209700
2011-03-23,46.40898132324219,46.63372301436459,46.07187092985418,46.43707564210419,15390600
2011-03-24,46.48200988769531,46.89777909626414,46.38087637354724,46.510099910931544,17009000
2011-03-25,46.982086181640625,47.1562590055532,46.532602671849695,46.628116524537724,16497300
2011-03-28,46.897804260253906,47.20120496549408,46.88656481565678,47.11692627738423,14608200
2011-03-29,46.77418518066406,47.13377016525178,46.414600196076336,46.72362055154601,16277400
2011-03-30,47.47088623046875,47.678773065976515,46.92027353234367,47.08321116775381,15770400
2011-03-31,47.26862716674805,47.72373039370785,47.25739200810605,47.656306582078734,15317800
2011-04-01,47.57763671875,47.667530827081535,47.29109094317238,47.60011131748074,15531500
