Date,Close,High,Low,Open,Volume
2011-01-03,21.82932472229004,22.00273355637633,21.55587467858629,21.802646048704712,7092500
2011-01-04,21.789318084716797,21.89603283475724,21.50919949851966,21.782649684949106,7914000
2011-01-05,21.876014709472656,21.916032726400527,21.509191792399516,21.722616127577297,8129000
2011-01-06,22.17613983154297,22.236165574960992,21.829324707818653,21.889350451236677,7386900
2011-01-07,22.1561336517334,22.322871556892817,21.9226990579791,22.222827796109755,7311300
2011-01-10,22.262840270996094,22.342873733181705,21.969380002619033,22.002729610729435,7539900
2011-01-11,22.342880249023438,22.462931749421355,22.209489410334797,22.309533175405935,7132400
2011-01-12,22.449586868286133,22.536291273659067,22.24283099215621,22.476265538280572,6076400
2011-01-13,22.329547882080078,22.356226566990692,22.042758379839533,22.24951437156766,6322700
2011-01-14,22.703033447265625,22.709701843918964,22.296192557512686,22.389565375970378,9007000
2011-01-18,23.243253707885742,23.249924646198643,22.64966740891292,22.64966740891292,12052600
2011-01-19,22.783061981201172,23.14321638352319,22.723036247480838,22.863095444755643,8340800
2011-01-20,22.616323471069336,22.80306906212147,22.376220543020676,22.696356932346273,8664800
2011-01-21,22.616323471069336,23.003156531640595,22.61632347106934,22.94313079962843,9172000
2011-01-24,23.1098690032959,23.1098690032959,22.58964513675515,22.72970687633414,10857200
2011-01-25,22.66301727294922,23.20991743474926,22.46960067947346,22.87644160222637,13185000
2011-01-26,22.8897762298584,22.94980196912729,22.456256719114393,22.73637768377527,7400100
2011-01-27,23.18434715270996,23.324938880287124,22.796043272097023,22.829517128107085,8342800
2011-01-28,22.943336486816406,23.345027957474617,22.775964615060136,23.150878527195328,10601600
2011-01-31,22.702314376831055,22.943330214897355,22.621976615439415,22.7759583888948,10917600
2011-02-01,23.43206214904785,23.43206214904785,22.849608747861307,22.889776362768732,11582700
2011-02-02,23.512405395507812,23.6262196232701,23.298169553253416,23.298169553253416,8260800
2011-02-03,23.425363540649414,23.572649021257398,23.231211595880293,23.48561750440909,5733900
2011-02-04,23.72663688659668,23.793587171206273,23.499011026708505,23.53248744595941,7638900
2011-02-07,23.606122970581055,23.994426861641585,23.519091453391553,23.773494809026133,11631600
2011-02-08,23.619518280029297,23.71994242699974,23.465536460862193,23.652994698280875,7368100
2011-02-09,23.49901008605957,23.612824288393863,23.40528224525022,23.485622583565764,7180900
2011-02-10,23.559263229370117,23.592739646096657,23.264689660977574,23.365113803373138,8146700
2011-02-11,23.847137451171875,23.967645372213315,23.458836136398347,23.545867648568276,7664900
2011-02-14,23.98773956298828,24.074771103583718,23.746723642186808,23.813671374012877,6127800
2011-02-15,24.081462860107422,24.14841057928705,23.71993904719715,23.907394704013537,9430000
2011-02-16,24.1350154876709,24.302387304581085,24.0011175233645,24.1350154876709,10480600
2011-02-17,24.422897338867188,24.422897338867188,24.034596017924365,24.094849979402394,7274200
2011-02-18,24.255531311035156,24.469767102241338,24.201973640179656,24.376039262825145,8413700
2011-02-22,23.934179306030273,24.255533015420394,23.766807422771322,23.96095942028585,11659200
2011-02-23,23.699857711791992,23.974347475257677,23.35841766827855,23.974347475257677,10972000
2011-02-24,23.719938278198242,23.974344199838217,23.385194585368907,23.760108440738776,11297100
2011-02-25,23.847137451171875,23.967645372213315,23.699851978481227,23.81366359619179,9369200
2011-02-28,23.840452194213867,24.04799170135527,23.485624608023212,23.967653910006735,13051500
2011-03-01,23.43206214904785,24.021211855313698,23.391891980248328,23.97434793532697,11102500
2011-03-02,24.195281982421875,24.469771802245372,23.639608590341776,23.67308246029243,17687100
2011-03-03,24.47646713256836,24.576888738416002,24.18189095940668,24.28231511914679,12224500
2011-03-04,24.282312393188477,24.46307432809267,24.114940515005948,24.456378022785746,10161000
2011-03-07,23.753416061401367,24.49654759089034,23.539180266904456,24.36934588599909,15939500
2011-03-08,24.007823944091797,24.094858040654348,23.599436130097132,23.86723217157006,8853200
2011-03-09,23.257997512817383,23.726636732581376,23.05045546271318,23.632908888628577,12583300
2011-03-10,22.92994499206543,23.224518548474812,22.782656936914776,22.99689271501104,13036000
2011-03-11,23.023672103881836,23.391889676321775,22.77596247207924,22.809436332502536,13817500
2011-03-14,23.13748550415039,23.257993440673967,22.95002729517385,23.030367622117407,10121300
2011-03-15,22.69562530517578,22.842910805768106,21.925713725325156,22.36088158417845,17387700
2011-03-16,21.952491760253906,22.628672889020777,21.64452817898946,22.621979138946188,23147200
2011-03-17,22.13995361328125,22.42113971915195,21.999361837292096,22.180123786660605,12766300
2011-03-18,22.3341007232666,22.488082523285435,22.16003256401621,22.387658388803146,10883300
2011-03-21,22.548337936401367,22.842911500436106,22.36757601509869,22.441220044580373,7150200
2011-03-22,22.52155876159668,22.72240449787729,22.394357057860447,22.61528660160149,5988400
2011-03-23,22.903169631958008,22.943339806392718,22.414444002185075,22.56173208788656,8396900
2011-03-24,23.338329315185547,23.39188697489932,22.916551571664055,23.063839605187145,9211000
2011-03-25,23.191051483154297,23.391897264741036,23.177661423862823,23.271389285010457,4980200
2011-03-28,23.09062385559082,23.398587477410697,23.037063632374142,23.17096163652383,6139600
2011-03-29,23.405282974243164,23.40528297424316,22.76926932250882,22.87638722304044,6827800
2011-03-30,23.257997512817383,23.592741272015783,23.05045546271318,23.49231712269938,9258200
2011-03-31,23.13748550415039,23.338331213725766,23.016977567626814,23.244603386183375,6210400
2011-04-01,22.916553497314453,23.385195190174226,22.84290947436469,23.385195190174226,8913400
2011-04-04,22.83622169494629,23.077237631656928,22.51486796396292,22.99020353142421,10518900
2011-04-05,23.224523544311523,23.485625849305848,22.16673448165627,22.22698846682535,29932700
2011-04-06,23.338329315185547,23.3718031717431,22.98350183867071,23.291465405226667,11919300
2011-04-07,23.592737197875977,23.599430948191454,23.137485559670445,23.338331269727764,13601600
2011-04-08,23.545869827270508,23.71993797549977,23.42536444897012,23.619513847375835,9394900
2011-04-11,23.385196685791016,23.673076491792504,23.30485890738584,23.512398381090215,9890800
2011-04-12,22.856298446655273,23.244602347861907,22.71570671162183,23.23121229396944,18326800
2011-04-13,22.990201950073242,23.01028575878688,22.682238298300277,22.90986416132644,11376800
2011-04-14,23.237911224365234,23.298165203367855,22.735795583974152,22.862999847364243,9662400
2011-04-15,23.425363540649414,23.458837397428884,23.090619865071574,23.211125238699356,12136500
2011-04-18,23.291467666625977,23.478923324661825,23.124095813696314,23.211127338417644,17041000
2011-04-19,23.124095916748047,23.37849929553278,22.896470093593628,23.043755588181682,18789800
2011-04-20,23.51909828186035,23.619519881748573,23.278082355900906,23.39859031888063,12237100
2011-04-21,23.780193328857422,23.88061490894797,23.586041365233825,23.59943142002426,11094100
2011-04-25,23.713247299194336,23.840451565525083,23.606129395590283,23.780197585129535,5778000
2011-04-26,23.927488327026367,23.95426589049255,23.565964404361058,23.652998508830684,13900000
2011-04-27,24.03460121154785,24.08815888116186,23.652993557689438,23.733331339056466,10311600
2011-04-28,23.886775970458984,24.08835163067738,23.779268780797604,24.02116059832911,10224400
2011-04-29,23.87333869934082,24.048039495120157,23.799427021370615,23.83974318112902,5916400
2011-05-02,23.523944854736328,23.96069437725388,23.47691060624051,23.927098851638906,10262200
2011-05-03,23.382841110229492,23.570980659348923,23.187983481543814,23.53066449242886,8558900
2011-05-04,23.39628028869629,23.544103673777787,23.161109051679585,23.36940284355888,8118100
2011-05-05,23.53066062927246,23.89349838246139,23.24173455504873,23.322364312477234,9879900
2011-05-06,23.67176628112793,23.93381494764785,23.6180139572343,23.792712213856216,8870100
2011-05-09,23.745677947998047,23.920376204463544,23.61801393608765,23.644888816423357,7274500
2011-05-10,23.826303482055664,23.94053131509002,23.67848269536377,23.846462842693278,6327000
2011-05-11,23.450031280517578,23.913655597778476,23.355960238175506,23.81286647685602,7755300
2011-05-12,23.73896026611328,23.812869392241375,23.268615249514323,23.3962792635619,7941500
2011-05-13,23.638174057006836,23.900222760095673,23.618017253130603,23.712085755452293,8390400
2011-05-16,23.45674705505371,23.87333709181083,23.40971282008953,23.62472719797537,6690100
2011-05-17,23.140945434570312,23.402996631752195,22.791546401501574,23.402996631752195,10541300
2011-05-18,23.638174057006836,23.698647031809987,23.18126770586624,23.18126770586624,8255100
2011-05-19,23.4970703125,23.658329863057407,23.235021620463463,23.651611783106823,6899500
2011-05-20,23.517221450805664,23.644885444510354,23.308925138070272,23.44330977328105,7365200
2011-05-23,23.01327896118164,23.24845012967614,23.01327896118164,23.24845012967614,8218300
2011-05-24,22.8990478515625,23.07374602310689,22.757942623314626,23.067027947082156,8304600
2011-05-25,23.033435821533203,23.187977241712073,22.7781078559369,22.83186016752483,6798600
2011-05-26,23.060314178466797,23.08719161691928,22.845299797194155,22.972963785083035,7301400
2011-05-27,23.329082489013672,23.355957363200886,23.140942990662158,23.140942990662158,5142900
2011-05-31,23.71879768371582,23.71879768371582,23.389558010985155,23.389558010985155,8640100
2011-06-01,22.811704635620117,23.624727937654683,22.804983994315634,23.59785049878404,8774200
2011-06-02,23.006559371948242,23.09390719269416,22.77810629620251,22.85201539917829,7588700
2011-06-03,22.50934600830078,22.899061288917437,22.489189205225557,22.70420364860911,7389700
2011-06-06,22.388399124145508,22.62357036073715,22.36152167905668,22.516063143556078,7807300
2011-06-07,22.354801177978516,22.63028855236358,22.30776693575477,22.469026462472193,8540200
2011-06-08,21.9516544342041,22.28761488208485,21.891184014233378,22.280896800924147,13622300
2011-06-09,22.112905502319336,22.35479731375632,21.776945222695417,22.0188370341324,13681200
2011-06-10,21.60224723815918,22.045714709520485,21.461143252769613,21.965082396055852,9875600
2011-06-13,21.32675552368164,21.770224212102722,21.28644065440212,21.676153193415136,10270800
2011-06-14,21.72319793701172,21.85086195006461,21.528340314583012,21.555217758333338,8279100
2011-06-15,21.22597312927246,21.63584512995687,21.16550016911945,21.38723392915151,11576500
2011-06-16,21.044551849365234,21.31331981851939,20.93704466170357,21.246128787420925,9336700
2011-06-17,20.99079704284668,21.266284355512482,20.802658834514574,21.21925012382613,10739100
2011-06-20,21.017669677734375,21.098299404610046,20.896723805834473,20.903443163338512,9324900
2011-06-21,21.521617889404297,21.582090851246452,20.963925075236787,21.071432278159072,7883600
2011-06-22,21.32675552368164,21.575366661009628,21.32675552368164,21.461140130062162,7014800
2011-06-23,21.582088470458984,21.622404628297655,21.004237638892967,21.091586751036466,12057200
2011-06-24,21.185653686523438,21.575367522687447,21.12518073939569,21.56192880519536,13362400
