Date,vix,us_2y,us_10y,us_20y,ig_credit,hy_credit,em_credit,usd_index,oil,gold_etf,commodity_broad,spx,nasdaq,russell,reits
2010-02-05,26.110000610351562,83.69999694824219,90.83999633789062,91.9800033569336,104.41999816894531,84.94999694824219,99.02999877929688,23.649999618530273,281.67999267578125,104.68000030517578,22.3799991607666,106.66000366210938,42.97999954223633,59.27000045776367,42.09000015258789
2010-02-08,26.510000228881836,83.63999938964844,90.76000213623047,92.0999984741211,104.5199966430664,84.58000183105469,99.47000122070312,23.639999389648438,280.7200012207031,104.04000091552734,22.389999389648438,105.88999938964844,42.66999816894531,58.68000030517578,41.16999816894531
2010-02-09,26.0,83.55999755859375,90.2699966430664,91.18000030517578,104.27999877929688,84.75,99.3499984741211,23.489999771118164,289.67999267578125,105.41000366210938,22.790000915527344,107.22000122070312,43.11000061035156,59.4900016784668,41.040000915527344
2010-02-10,25.399999618530273,83.47000122070312,90.0199966430664,90.30999755859375,103.47000122070312,83.61000061035156,99.66000366210938,23.559999465942383,292.0799865722656,105.12000274658203,22.8799991607666,107.01000213623047,43.02000045776367,59.630001068115234,41.119998931884766
2010-02-11,23.959999084472656,83.5,89.91000366210938,89.81999969482422,103.70999908447266,83.94999694824219,100.36000061035156,23.549999237060547,294.239990234375,107.12999725341797,23.149999618530273,108.12999725341797,43.66999816894531,60.58000183105469,41.5099983215332
2010-02-12,22.729999542236328,83.56999969482422,90.12000274658203,90.19000244140625,103.83000183105469,83.9000015258789,100.20999908447266,23.6299991607666,290.4800109863281,107.04000091552734,23.020000457763672,108.04000091552734,43.7599983215332,61.02000045776367,42.0
2010-02-16,22.25,83.58000183105469,90.31999969482422,90.36000061035156,104.23999786376953,84.7300033569336,100.37999725341797,23.43000030517578,302.32000732421875,109.62000274658203,23.719999313354492,109.73999786376953,44.31999969482422,62.04999923706055,43.189998626708984
2010-02-17,21.719999313354492,83.51000213623047,89.83999633789062,89.33000183105469,103.88999938964844,85.37999725341797,100.80999755859375,23.649999618530273,303.760009765625,109.25,23.600000381469727,110.26000213623047,44.56999969482422,62.470001220703125,43.58000183105469
2010-02-18,20.6299991607666,83.45999908447266,89.5199966430664,88.97000122070312,103.81999969482422,86.19000244140625,100.56999969482422,23.649999618530273,309.8399963378906,109.9800033569336,23.809999465942383,110.91000366210938,44.849998474121094,62.97999954223633,44.22999954223633
2010-02-19,20.020000457763672,83.43000030517578,89.56999969482422,89.44999694824219,104.19000244140625,86.7699966430664,100.91999816894531,23.719999313354492,312.7200012207031,109.47000122070312,23.950000762939453,111.13999938964844,44.83000183105469,63.060001373291016,44.2599983215332
2010-02-22,19.940000534057617,83.45999908447266,89.5,89.08000183105469,104.25,86.87999725341797,100.97000122070312,23.68000030517578,312.239990234375,109.06999969482422,23.81999969482422,111.16000366210938,44.7400016784668,63.25,44.369998931884766
2010-02-23,21.3700008392334,83.52999877929688,90.18000030517578,90.47000122070312,104.5,86.25,100.80999755859375,23.809999465942383,306.6400146484375,107.88999938964844,23.43000030517578,109.80999755859375,44.15999984741211,62.5099983215332,44.029998779296875
2010-02-24,20.270000457763672,83.56999969482422,90.2300033569336,90.69000244140625,104.94999694824219,86.58000183105469,100.95999908447266,23.760000228881836,311.9200134277344,107.36000061035156,23.6200008392334,110.81999969482422,44.61000061035156,63.040000915527344,44.47999954223633
2010-02-25,20.100000381469727,83.63999938964844,90.55999755859375,91.19999694824219,104.83999633789062,86.58999633789062,101.31999969482422,23.709999084472656,304.8800048828125,108.30999755859375,23.219999313354492,110.66999816894531,44.599998474121094,63.060001373291016,44.650001525878906
2010-02-26,19.5,83.66999816894531,90.69999694824219,91.66999816894531,105.52999877929688,87.16999816894531,102.08999633789062,23.639999389648438,310.55999755859375,109.43000030517578,23.6299991607666,110.73999786376953,44.7599983215332,62.79999923706055,44.630001068115234
2010-03-01,19.260000228881836,83.58000183105469,90.55000305175781,91.33999633789062,105.22000122070312,86.58999633789062,101.68000030517578,23.719999313354492,306.79998779296875,109.43000030517578,23.389999389648438,111.88999938964844,45.40999984741211,64.26000213623047,45.0099983215332
2010-03-02,19.059999465942383,83.58000183105469,90.5999984741211,91.22000122070312,105.44000244140625,87.1500015258789,102.51000213623047,23.649999618530273,310.3999938964844,111.0199966430664,23.639999389648438,112.19999694824219,45.54999923706055,64.75,45.029998779296875
2010-03-03,18.829999923706055,83.56999969482422,90.51000213623047,90.98999786376953,105.66000366210938,87.23999786376953,102.4000015258789,23.510000228881836,315.20001220703125,111.62999725341797,23.8700008392334,112.30000305175781,45.599998474121094,65.12000274658203,44.90999984741211
2010-03-04,18.719999313354492,83.54000091552734,90.66999816894531,91.47000122070312,105.70999908447266,87.30999755859375,102.5,23.639999389648438,313.20001220703125,110.83000183105469,23.65999984741211,112.63999938964844,45.75,65.29000091552734,45.189998626708984
2010-03-05,17.420000076293945,83.47000122070312,90.23999786376953,90.2699966430664,105.58000183105469,87.83000183105469,102.61000061035156,23.6299991607666,318.79998779296875,110.80999755859375,23.940000534057617,114.25,46.439998626708984,66.62000274658203,46.41999816894531
2010-03-08,17.790000915527344,83.43000030517578,90.0,89.80000305175781,105.75,87.8499984741211,103.0199966430664,23.6200008392334,318.32000732421875,109.87999725341797,23.90999984741211,114.2699966430664,46.529998779296875,66.73999786376953,46.88999938964844
2010-03-09,17.920000076293945,83.48999786376953,90.2300033569336,89.81999969482422,105.6500015258789,88.2300033569336,103.08999633789062,23.65999984741211,316.3999938964844,109.72000122070312,23.649999618530273,114.45999908447266,46.790000915527344,66.9800033569336,47.0
2010-03-10,18.56999969482422,83.47000122070312,90.08000183105469,89.58999633789062,105.75,88.26000213623047,102.97000122070312,23.6200008392334,319.20001220703125,108.47000122070312,23.719999313354492,114.97000122070312,47.16999816894531,67.55000305175781,47.41999816894531
2010-03-11,18.059999465942383,83.37000274658203,90.0,89.91999816894531,105.70999908447266,88.18000030517578,103.18000030517578,23.56999969482422,320.3999938964844,108.5999984741211,23.65999984741211,115.44999694824219,47.349998474121094,67.75,47.70000076293945
2010-03-12,17.579999923706055,83.37999725341797,90.13999938964844,90.4800033569336,105.93000030517578,88.19999694824219,103.87999725341797,23.420000076293945,316.0799865722656,107.94999694824219,23.520000457763672,115.45999908447266,47.36000061035156,67.72000122070312,48.08000183105469
2010-03-15,18.0,83.41000366210938,90.13999938964844,90.36000061035156,105.91000366210938,88.0999984741211,104.05999755859375,23.549999237060547,310.6400146484375,108.36000061035156,23.239999771118164,115.48999786376953,47.2400016784668,67.48999786376953,47.970001220703125
2010-03-16,17.690000534057617,83.43000030517578,90.48999786376953,91.08000183105469,106.4000015258789,88.4000015258789,104.16999816894531,23.3799991607666,318.32000732421875,110.4000015258789,23.549999237060547,116.41000366210938,47.540000915527344,68.06999969482422,49.130001068115234
2010-03-17,16.90999984741211,83.44999694824219,90.5999984741211,91.47000122070312,106.79000091552734,88.4000015258789,104.58999633789062,23.389999389648438,321.8399963378906,109.58999633789062,23.760000228881836,117.0999984741211,47.66999816894531,68.47000122070312,49.86000061035156
2010-03-18,16.6200008392334,83.4000015258789,90.36000061035156,91.16999816894531,106.58000183105469,88.52999877929688,104.33999633789062,23.549999237060547,319.3599853515625,110.33999633789062,23.709999084472656,117.04000091552734,47.83000183105469,68.26000213623047,49.59000015258789
2010-03-19,16.969999313354492,83.33999633789062,90.23999786376953,91.26000213623047,106.5,88.08999633789062,104.66999816894531,23.709999084472656,313.6000061035156,108.27999877929688,23.420000076293945,115.97000122070312,47.4900016784668,67.41000366210938,49.04999923706055
2010-03-22,16.8700008392334,83.37000274658203,90.54000091552734,91.36000061035156,106.66999816894531,88.51000213623047,104.38999938964844,23.649999618530273,316.4800109863281,107.75,23.420000076293945,116.58999633789062,47.91999816894531,68.36000061035156,49.66999816894531
2010-03-23,16.350000381469727,83.33999633789062,90.3499984741211,90.93000030517578,106.5999984741211,88.5,104.44000244140625,23.729999542236328,317.6000061035156,108.31999969482422,23.31999969482422,117.41000366210938,48.25,69.2300033569336,49.529998779296875
2010-03-24,17.549999237060547,83.20999908447266,89.44999694824219,89.2699966430664,105.80999755859375,88.44999694824219,104.36000061035156,24.049999237060547,311.5199890136719,106.30000305175781,23.059999465942383,116.83999633789062,48.02000045776367,68.2699966430664,49.79999923706055
2010-03-25,18.399999618530273,83.23999786376953,89.12000274658203,88.69999694824219,105.43000030517578,88.66000366210938,104.1500015258789,24.1299991607666,311.20001220703125,106.77999877929688,22.93000030517578,116.6500015258789,47.95000076293945,67.83999633789062,49.54999923706055
2010-03-26,17.770000457763672,83.29000091552734,89.33000183105469,88.94999694824219,105.75,88.62999725341797,104.0999984741211,23.959999084472656,310.6400146484375,108.58999633789062,22.969999313354492,116.58000183105469,48.0,67.80999755859375,49.290000915527344
2010-03-29,17.59000015258789,83.33000183105469,89.19999694824219,88.61000061035156,105.66000366210938,88.73999786376953,104.18000030517578,23.84000015258789,319.67999267578125,108.75,23.489999771118164,117.31999969482422,48.22999954223633,68.18000030517578,49.439998626708984
2010-03-30,17.1299991607666,83.30999755859375,89.29000091552734,88.88999938964844,105.72000122070312,88.6500015258789,104.13999938964844,23.93000030517578,319.6000061035156,107.97000122070312,23.540000915527344,117.4000015258789,48.38999938964844,68.38999938964844,49.369998931884766
2010-03-31,17.59000015258789,83.37000274658203,89.5,89.5,105.7699966430664,88.37000274658203,104.25,23.799999237060547,322.32000732421875,108.94999694824219,23.520000457763672,117.0,48.15999984741211,67.80000305175781,48.810001373291016
2010-04-01,17.469999313354492,83.26000213623047,89.05999755859375,88.94999694824219,105.52999877929688,87.5,103.81999969482422,23.65999984741211,329.9200134277344,110.26000213623047,23.979999542236328,117.80000305175781,48.15999984741211,68.43000030517578,49.060001373291016
2010-04-05,17.020000457763672,83.02999877929688,88.26000213623047,87.47000122070312,104.55999755859375,87.45999908447266,103.95999908447266,23.780000686645508,336.55999755859375,110.88999938964844,24.360000610351562,118.76000213623047,48.61000061035156,69.70999908447266,50.13999938964844
2010-04-06,16.229999542236328,83.08999633789062,88.5199966430664,87.61000061035156,104.80999755859375,88.02999877929688,103.8499984741211,23.850000381469727,336.1600036621094,111.02999877929688,24.34000015258789,119.04000091552734,48.75,70.12000274658203,51.290000915527344
2010-04-07,16.6200008392334,83.22000122070312,89.06999969482422,88.7300033569336,105.33999633789062,88.16000366210938,103.9000015258789,23.899999618530273,332.1600036621094,112.48999786376953,24.25,118.36000061035156,48.630001068115234,69.9000015258789,50.15999984741211
2010-04-08,16.479999542236328,83.19999694824219,88.97000122070312,88.7699966430664,105.13999938964844,88.30999755859375,104.04000091552734,23.8799991607666,331.5199890136719,112.6500015258789,24.209999084472656,118.7699966430664,48.7400016784668,69.83000183105469,50.220001220703125
2010-04-09,16.139999389648438,83.22000122070312,89.06999969482422,88.9800033569336,105.20999908447266,88.44000244140625,104.1500015258789,23.700000762939453,329.3599853515625,113.63999938964844,24.260000228881836,119.55000305175781,49.029998779296875,70.25,50.93000030517578
2010-04-12,15.579999923706055,83.26000213623047,89.30999755859375,89.44999694824219,105.51000213623047,88.45999908447266,104.4000015258789,23.600000381469727,327.44000244140625,113.01000213623047,24.239999771118164,119.73999786376953,49.06999969482422,70.54000091552734,50.61000061035156
2010-04-13,16.200000762939453,83.23999786376953,89.4800033569336,89.73999786376953,105.88999938964844,88.69999694824219,104.44999694824219,23.600000381469727,327.1199951171875,112.69000244140625,24.329999923706055,119.83000183105469,49.31999969482422,70.69999694824219,51.849998474121094
2010-04-14,15.59000015258789,83.23999786376953,89.23999786376953,89.11000061035156,105.80000305175781,88.94000244140625,104.70999908447266,23.479999542236328,334.0799865722656,113.02999877929688,24.610000610351562,121.19000244140625,49.90999984741211,72.20999908447266,51.93000030517578
2010-04-15,15.890000343322754,83.30000305175781,89.38999938964844,89.20999908447266,105.9800033569336,89.18000030517578,105.27999877929688,23.56999969482422,333.67999267578125,113.6500015258789,24.700000762939453,121.29000091552734,50.130001068115234,72.43000030517578,50.5099983215332
2010-04-16,18.360000610351562,83.43000030517578,89.93000030517578,89.86000061035156,106.2300033569336,88.45999908447266,105.31999969482422,23.649999618530273,324.79998779296875,111.23999786376953,24.25,119.36000061035156,49.529998779296875,71.45999908447266,49.349998474121094
2010-04-19,17.34000015258789,83.3499984741211,89.70999908447266,89.63999938964844,105.95999908447266,88.29000091552734,105.05000305175781,23.690000534057617,320.8800048828125,111.1500015258789,23.940000534057617,119.80999755859375,49.5,71.11000061035156,49.56999969482422
2010-04-20,15.729999542236328,83.36000061035156,89.75,89.95999908447266,106.19000244140625,89.23999786376953,105.3499984741211,23.729999542236328,322.3999938964844,111.45999908447266,24.1299991607666,120.87999725341797,49.75,72.08000183105469,50.40999984741211
2010-04-21,16.31999969482422,83.37000274658203,90.04000091552734,90.69999694824219,106.55999755859375,89.25,105.2300033569336,23.780000686645508,322.1600036621094,112.30999755859375,24.25,120.66000366210938,50.029998779296875,72.58000183105469,51.290000915527344
2010-04-22,16.469999313354492,83.30999755859375,89.83000183105469,90.43000030517578,106.31999969482422,88.98999786376953,104.94000244140625,23.889999389648438,322.3999938964844,111.83999633789062,24.309999465942383,121.0199966430664,50.310001373291016,73.3499984741211,52.08000183105469
2010-04-23,16.6200008392334,83.27999877929688,89.58000183105469,90.11000061035156,106.30000305175781,89.56999969482422,104.69999694824219,23.84000015258789,327.6000061035156,113.19000244140625,24.469999313354492,121.80999755859375,50.52000045776367,74.12999725341797,52.77000045776367
2010-04-26,17.469999313354492,83.27999877929688,89.63999938964844,90.20999908447266,106.3499984741211,89.56999969482422,104.75,23.829999923706055,322.79998779296875,112.75,24.350000381469727,121.3499984741211,50.40999984741211,73.8499984741211,53.189998626708984
2010-04-27,22.809999465942383,83.44000244140625,90.4800033569336,91.4800033569336,106.41999816894531,88.44000244140625,104.0199966430664,24.1200008392334,314.9599914550781,114.62999725341797,23.979999542236328,118.4800033569336,49.34000015258789,72.16000366210938,51.4900016784668
2010-04-28,21.079999923706055,83.41999816894531,90.0199966430664,90.69999694824219,106.5999984741211,88.5,103.76000213623047,24.110000610351562,319.760009765625,114.30999755859375,24.059999465942383,119.37999725341797,49.369998931884766,72.27999877929688,51.650001525878906
2010-04-29,18.440000534057617,83.44000244140625,90.16999816894531,91.08000183105469,106.87000274658203,89.11000061035156,103.94999694824219,24.0,328.32000732421875,114.27999877929688,24.25,120.86000061035156,50.22999954223633,73.80999755859375,53.97999954223633
2010-04-30,22.049999237060547,83.54000091552734,90.72000122070312,92.12999725341797,107.30999755859375,89.4000015258789,104.30000305175781,23.959999084472656,330.6400146484375,115.36000061035156,24.440000534057617,118.80999755859375,49.2400016784668,71.6500015258789,52.29999923706055
2010-05-03,20.190000534057617,83.37999725341797,90.20999908447266,91.69000244140625,106.88999938964844,88.75,103.9800033569336,24.110000610351562,331.67999267578125,115.7300033569336,24.559999465942383,120.3499984741211,49.93000030517578,73.26000213623047,54.040000915527344
2010-05-04,23.84000015258789,83.43000030517578,90.81999969482422,93.33999633789062,107.0199966430664,87.83999633789062,103.44999694824219,24.3799991607666,317.6000061035156,114.87000274658203,23.899999618530273,117.5199966430664,48.43000030517578,70.95999908447266,52.810001373291016
2010-05-05,24.90999984741211,83.54000091552734,91.16999816894531,93.88999938964844,106.55999755859375,86.63999938964844,102.66999816894531,24.610000610351562,306.4800109863281,115.08999633789062,23.360000610351562,116.81999969482422,48.18000030517578,69.91999816894531,52.099998474121094
2010-05-06,32.79999923706055,83.72000122070312,92.16999816894531,96.79000091552734,104.80000305175781,84.48999786376953,98.11000061035156,24.809999465942383,295.67999267578125,118.48999786376953,22.899999618530273,112.94000244140625,46.56999969482422,67.30000305175781,49.959999084472656
2010-05-07,40.95000076293945,83.69000244140625,91.91999816894531,95.58000183105469,105.13999938964844,84.4800033569336,99.45999908447266,24.700000762939453,290.4800109863281,118.2699966430664,22.780000686645508,111.26000213623047,45.40999984741211,65.36000061035156,49.119998931884766
2010-05-10,28.84000015258789,83.58000183105469,91.22000122070312,93.5999984741211,105.80000305175781,86.05999755859375,102.80999755859375,24.639999389648438,297.8399963378906,117.56999969482422,23.219999313354492,116.16000366210938,47.77000045776367,69.02999877929688,52.36000061035156
2010-05-11,28.31999969482422,83.62999725341797,91.33000183105469,93.36000061035156,105.91000366210938,85.95999908447266,102.86000061035156,24.75,294.0799865722656,120.66000366210938,23.18000030517578,115.83000183105469,47.720001220703125,69.48999786376953,52.66999816894531
2010-05-12,25.520000457763672,83.61000061035156,91.0999984741211,92.6500015258789,105.87000274658203,87.01000213623047,103.26000213623047,24.81999969482422,294.1600036621094,121.4000015258789,23.3700008392334,117.44999694824219,48.619998931884766,71.62000274658203,53.52000045776367
2010-05-13,26.68000030517578,83.66000366210938,91.3499984741211,93.26000213623047,106.18000030517578,86.47000122070312,103.58999633789062,24.959999084472656,289.0400085449219,120.55999755859375,23.170000076293945,115.98999786376953,47.849998474121094,70.93000030517578,52.650001525878906
2010-05-14,31.239999771118164,83.7699966430664,91.94000244140625,94.87999725341797,106.1500015258789,85.97000122070312,103.08000183105469,25.190000534057617,278.4800109863281,120.37000274658203,22.579999923706055,113.88999938964844,46.93000030517578,69.55999755859375,50.97999954223633
2010-05-17,30.84000015258789,83.73999786376953,91.73999786376953,94.52999877929688,106.33000183105469,85.86000061035156,103.05999755859375,25.190000534057617,271.0400085449219,119.36000061035156,21.940000534057617,113.94999694824219,47.08000183105469,69.69000244140625,51.04999923706055
2010-05-18,33.54999923706055,83.83000183105469,92.41000366210938,95.9800033569336,106.66999816894531,85.68000030517578,102.91000366210938,25.459999084472656,267.760009765625,119.48999786376953,21.90999984741211,112.4000015258789,46.43000030517578,68.3499984741211,49.7599983215332
2010-05-19,35.31999969482422,83.79000091552734,92.48999786376953,96.30000305175781,106.7300033569336,85.18000030517578,102.33999633789062,25.219999313354492,268.0799865722656,116.62999725341797,21.709999084472656,111.76000213623047,46.060001373291016,67.54000091552734,49.29999923706055
2010-05-20,45.790000915527344,83.88999938964844,93.38999938964844,98.33000183105469,106.48999786376953,82.63999938964844,100.30999755859375,25.09000015258789,257.6000061035156,115.83999633789062,21.260000228881836,107.54000091552734,44.349998474121094,64.12000274658203,46.77000045776367
2010-05-21,40.099998474121094,83.83000183105469,93.44000244140625,98.43000030517578,106.30999755859375,84.30000305175781,101.08000183105469,24.979999542236328,258.1600036621094,115.22000122070312,21.479999542236328,109.11000061035156,44.84000015258789,65.06999969482422,48.34000015258789
2010-05-24,38.31999969482422,83.81999969482422,93.44000244140625,98.08999633789062,106.58999633789062,84.43000030517578,101.38999938964844,25.229999542236328,257.3599853515625,116.83999633789062,21.459999084472656,107.70999908447266,44.65999984741211,64.19999694824219,47.2599983215332
2010-05-25,34.61000061035156,83.80999755859375,93.76000213623047,98.56999969482422,106.08000183105469,84.33000183105469,100.55999755859375,25.299999237060547,254.8000030517578,117.36000061035156,21.290000915527344,107.81999969482422,44.70000076293945,64.19000244140625,47.63999938964844
2010-05-26,35.02000045776367,83.73999786376953,93.56999969482422,98.29000091552734,106.1500015258789,83.31999969482422,101.05999755859375,25.469999313354492,260.7200012207031,118.47000122070312,21.520000457763672,107.16999816894531,44.20000076293945,64.3499984741211,47.540000915527344
2010-05-27,29.68000030517578,83.68000030517578,92.68000030517578,96.05999755859375,105.5999984741211,84.47000122070312,101.69999694824219,25.200000762939453,274.4800109863281,118.69000244140625,22.149999618530273,110.76000213623047,45.869998931884766,67.11000061035156,50.150001525878906
2010-05-28,32.06999969482422,83.83999633789062,93.0999984741211,96.5,105.45999908447266,84.61000061035156,101.94000244140625,25.34000015258789,272.32000732421875,118.87999725341797,21.959999084472656,109.37000274658203,45.599998474121094,66.25,49.5099983215332
2010-06-01,35.540000915527344,83.7699966430664,92.95999908447266,96.8499984741211,104.93000030517578,83.56999969482422,101.70999908447266,25.350000381469727,265.44000244140625,119.91000366210938,21.549999237060547,107.52999877929688,45.18000030517578,64.23999786376953,48.47999954223633
2010-06-02,30.170000076293945,83.70999908447266,92.43000030517578,95.93000030517578,105.30000305175781,84.0,101.2300033569336,25.34000015258789,270.32000732421875,119.77999877929688,21.809999465942383,110.33000183105469,46.25,66.06999969482422,49.43000030517578
2010-06-03,29.459999084472656,83.69000244140625,92.30000305175781,95.2300033569336,104.95999908447266,84.02999877929688,102.08000183105469,25.469999313354492,274.0799865722656,117.95999908447266,21.93000030517578,110.70999908447266,46.689998626708984,66.91999816894531,49.290000915527344
2010-06-04,35.47999954223633,83.87999725341797,93.58000183105469,97.79000091552734,105.5999984741211,83.55999755859375,101.5999984741211,25.770000457763672,261.44000244140625,119.19000244140625,21.25,106.81999969482422,45.09000015258789,63.560001373291016,46.5
2010-06-07,36.56999969482422,83.8499984741211,93.95999908447266,98.54000091552734,106.04000091552734,82.9800033569336,101.2699966430664,25.829999923706055,260.7200012207031,121.48999786376953,21.290000915527344,105.48999786376953,44.27000045776367,61.91999816894531,46.25
2010-06-08,33.70000076293945,83.83999633789062,93.66999816894531,98.05000305175781,106.04000091552734,83.11000061035156,101.0199966430664,25.75,265.5199890136719,121.0,21.459999084472656,106.62000274658203,44.189998626708984,61.88999938964844,47.08000183105469
2010-06-09,33.72999954223633,83.8499984741211,93.68000030517578,97.94000244140625,106.08000183105469,83.29000091552734,101.36000061035156,25.649999618530273,271.6000061035156,120.55999755859375,21.559999465942383,106.05000305175781,43.81999969482422,61.93000030517578,47.36000061035156
2010-06-10,30.56999969482422,83.73999786376953,92.80999755859375,96.19000244140625,105.63999938964844,84.13999938964844,101.83999633789062,25.3799991607666,278.1600036621094,118.97000122070312,21.920000076293945,109.1500015258789,45.06999969482422,64.06999969482422,49.40999984741211
2010-06-11,28.790000915527344,83.83000183105469,93.4000015258789,97.41000366210938,106.02999877929688,84.26000213623047,102.20999908447266,25.459999084472656,273.8399963378906,120.01000213623047,21.950000762939453,109.68000030517578,45.5,64.94000244140625,50.0
