Date,aapl,msft,nvda,amzn,jpm,jnj,xom,tsla,nflx,v,googl,meta,brk_b,unh,ma,hd,pg,cost,dis,intc,bac,wfc,gs,axp,blk,pfe,mrk,abt,tmo,lly,orcl,csco,qcom,txn,adbe,crm,avgo,wmt,mcd,nke,sbux,low,cvx,cop,ba,cat,hon,ups,vz,t
2012-06-05,-0.002590731794195994,-0.0014019521364758163,0.028573626935913945,-0.006358504161970081,0.031436528173198565,-0.0020874684681760096,-0.002959616215697312,0.0010754476151711642,-0.0026181897832416074,-0.0030708187526923276,-0.014238647187787952,-0.03904215516598066,0.0010116570058856605,0.020369905590671627,0.019643042487711915,0.003275917732727064,-0.0037522925363506518,0.0024231416077798444,0.009636141411971846,0.015454569947690055,0.028573344964337773,0.015519843909814778,0.013209265021244518,0.008744775062955446,0.016860410521166696,-0.000462738609384984,0.0010673808320803553,0.0013276637055120485,0.015304923123673927,0.01163741471061025,0.019278166549490567,0.0006207890304903461,0.023534741584848216,0.014293550543150664,0.013110631190840934,0.019022298893166086,0.028417066308804754,-0.007453535483655203,0.008766138357929469,0.007706410303736022,-0.028032979259375698,-0.008664457417706307,-0.0009316504176468373,0.011050245360870336,0.001184863765032117,0.004673018777380015,0.0016898551828262802,-0.0026067851504779703,-0.0033925037015304464,-0.002638908765153136
2012-06-06,0.015216328486820219,0.02903762958703398,0.026166702093176914,0.02056476338389401,0.0332028954759179,0.009439507434914389,0.032706459871121994,0.04586816135176956,0.016066428626322248,0.021986685017026074,0.017654879833713416,0.03569092897133031,0.01952499483996977,0.02919167216185623,0.02844978729812394,0.033765197810976776,0.010246144375559658,0.011572340629099434,0.015270836275673367,0.0248556535546069,0.07330278416024134,0.01463675346944378,0.029386760186846585,0.02560527523921467,0.025413603527309533,0.014249810855538789,0.010610375289437052,0.012197248552515182,0.014674996036635425,0.009555515027917598,0.030238684387026413,0.03474902195589471,0.021111820115749844,0.03994806743631298,0.031412885914685135,0.02393727998042327,0.04847139517688087,0.0065440065668038,0.017981396165741955,0.014677395331396866,0.02002312445704089,0.038958787181132465,0.03372822239967854,0.032435542750513614,0.021084122703137243,0.035351031222310245,0.025383739791478076,0.029505712725549114,0.01374069913996673,0.014572891251044414
2012-06-07,0.000455494874091813,-0.004097141852913611,-0.041192255912501356,0.005315713378321493,-0.007893251371217961,0.0,0.006340835897949908,-0.009974117306414735,-0.01900114026141677,0.004031552560323085,-0.004038682084866081,-0.018825940970024227,-0.0002478820215332388,-0.004342059867385617,-0.010219600001485057,0.012569279855506075,0.015414258350525682,0.003979874921306118,0.002193955941131197,-0.004998865041219388,-0.029218370481692693,0.006758015584655479,-0.010160627116851211,-0.0025313337747867016,0.009105072983377484,0.0013681163239733884,0.011281759803148092,0.002617880588704363,0.010718915596462071,0.006320135024933332,-0.012794986118917565,-0.006612618145913726,-0.006873300244543899,-0.013021000605906401,-0.011744329176585563,-0.010420629323408911,-0.0006068540551779679,-0.0009104708875000364,-0.0031628109088691846,0.002704911363198729,-0.0005613408971148205,0.007612790837380477,0.005894727574380814,0.004283165427013585,0.013384304276615204,0.005523613127092654,0.012905998689595298,0.006513733341609627,-0.0031175757763108854,-0.011641156197889935
2012-06-08,0.01493036783189868,0.014266542178606453,0.01915888239407353,-0.0014635745815748424,0.026171010163578468,0.00286175443428144,0.0018572250061677281,0.03898104080068642,0.015351049280651036,-0.001970884381911577,0.003832103971145261,0.02958481201574404,0.00864092439514395,0.009528213039044947,0.0020187211762922983,0.021431231931942095,-0.00015927450093480017,0.00689758566222214,0.013279787839615755,0.017956555753168256,0.018692064287612536,0.007985789588243806,0.0057276523537262555,0.0111610146853897,0.010346008673595383,0.009074745394487991,0.003385811334737908,0.011049635268838998,0.00433400082112786,0.006280503066282392,-0.0007361594513040006,0.009006311476339098,0.013018348066319843,0.010220246187876071,0.010481275158625788,0.0068369372988918075,0.026652128681269864,0.03505435989676133,-0.007154287930301336,0.011851685546649636,0.002803095690546988,0.008271993079569174,0.004472435416710666,0.002968942433075777,-0.00014288362969554815,0.0052648595302382025,0.011134625418032755,0.01525312301926601,0.019030193561840984,0.01135201050306258
2012-06-11,-0.015892942191452094,-0.02562049307178,0.011485518846388085,-0.009103927787366732,-0.025866135147054367,-0.01374905179958883,-0.007075913355730271,-0.032435226105835095,-0.041050241020101165,-0.001974921153717521,-0.02080253881852528,-0.0033265943795543055,-0.013363250519599652,-0.009354411675884635,-0.006526810370680127,-0.019286881975320292,-0.0033520835595007947,-0.009397171601093197,-0.009561140821790548,-0.016030796075768513,-0.03774060816755938,-0.014098174682024437,-0.01857586409447079,-0.013698352475842631,-0.011333876387181719,-0.00180842102751565,0.00025982922280080135,-0.005997118710028003,-0.022866197526966513,-0.0009639559939201979,-0.012970254997436485,-0.015056076848771308,-0.016645435969660657,-0.030980042520580574,-0.016566179042903983,-0.04518456156971375,-0.01788948803490579,-0.010165618928842421,-0.01330785045096596,-0.010920663081108855,-0.01428324554466148,-0.03424705221985359,-0.009265470986072208,-0.001668797186821845,0.0024276296491521445,-0.027896896024616796,-0.015479156329932055,-0.010494387758277534,0.0028234673164005885,0.0011576318552144176
2012-06-12,0.00869838658400044,0.013404579012761712,0.020186316651138632,-0.0003695565134849319,0.028534819739493317,0.015335452985357243,0.012257900231998919,0.018374062451260265,0.00031777472410233186,0.006938019016151131,-0.005998482322465296,0.014335758730264984,0.01213340812584447,0.006591777643339987,0.009402981798358042,0.017183436478745408,0.003511358060435653,0.006688672418459776,0.012584130996460906,0.020187326405354308,0.028438004450226897,0.009953216280037744,0.013273581933937543,0.024736418407802684,0.00620329021308125,0.004064218365013519,0.009829280748008179,0.007289189451645724,0.011796258976753586,0.0036092727826911616,0.008172222117487082,0.01863599435186065,0.027478360976477465,0.02111363692530061,0.020350505195576733,0.0009195737821214249,0.020250597158491195,0.002809504376681536,0.010569354138408428,0.0013015870127647824,0.003967334065379873,0.01690578435510498,0.008273242141383044,0.015286855524705973,0.03462397316818347,0.021598699796398634,0.016550055723998067,0.00473627769028516,0.008889380143507694,0.011211386168039985
2012-06-13,-0.006966619558862403,-0.005477769171659796,-0.02673315589724544,-0.007839568227068319,0.015572379382194931,0.0214860615654114,-0.0077831667732552266,0.0037021718758955386,-0.0030202552969380734,-0.01947877866573487,-0.007121426038416143,-0.004755764362166584,-0.008279389953231263,0.006623914091427447,-0.019335061399187274,-0.0246110486714628,-0.0030320068905827034,-0.012164142298061622,-0.00323945679605612,0.0007537963097753668,0.001334882811827432,0.008906194275151689,-0.014135665357601843,-0.024736418407802763,-0.006377802226634125,0.0,-0.0007808278860255301,-0.0072891894516456295,-0.006397380705052953,-0.001682718580932844,-0.00036962337903173023,-0.0077729104979375255,-0.0077740832871768225,-0.01498416863563129,0.0006293410318336285,-0.025204021138879474,0.0035314392666275425,-0.00964460166418919,0.005242547023454971,-0.05129299101313385,-0.03394083953699441,-0.020619339144496575,-0.006073760995060074,-0.011212329499031278,-0.007190311688393544,-0.0204250826135283,-0.016731265632764145,0.001049735700598644,0.0011633048219968118,0.0
2012-06-14,-0.0011017168894078692,0.007183487999013127,-0.01239159971445344,-0.0013048083498793097,0.010152156985194047,0.015396822404576047,0.018432657056007325,-0.012847033344662804,-0.0027088049678762865,0.013743554243398902,-0.003642398946244553,0.03672119966891383,0.013924257991870434,0.021150688511923834,0.02244273408652439,0.023078522812713165,0.009702129525400125,0.027080867497285346,0.02034128153491024,0.01644287828688985,0.021108581037854294,0.01414883458350972,0.011793413460982867,-0.000908066791859937,0.004468573028189635,0.016536851332801743,0.01010486728146714,0.010189985656507092,0.0155226746651303,0.005756394535757942,-0.004079663261339803,0.015485868563634113,-0.0371595921181178,-0.003240314320855389,-0.003781940762357986,0.01581705822081833,-0.01726169720965756,0.00831482610952631,0.019697970249029594,-0.02175761662757461,0.02046429744990971,0.032574013350832015,0.017718632838293395,0.01066411743901745,-0.002918661793698978,0.007009713901402489,0.0018125704622592722,0.014319286224242576,0.017524133016486452,0.020094387205459082
2012-06-15,0.004538650765510355,0.022912028106971207,0.021382045933530124,0.01802264126995657,0.01090720551655327,0.008519758621340636,0.013184324932812293,0.017538570403568685,0.04874429120086302,0.01626327996066664,0.009719221267424456,0.05902221972867644,0.010347629846321616,-0.005924767947710592,0.01806792490976532,-0.005575430046866561,-0.004759636586148393,0.017763976226800943,-0.0019095207442346835,0.01325539590128478,0.0308506962394101,0.013027588763718408,0.019422373872691277,0.022097108306156087,0.02312487103800824,0.002213455654040898,0.0038595757849573045,0.00577680458772515,0.011583741629795858,0.004296185601696745,0.028934330767292515,0.01058174003445599,-0.0051198952453080145,0.0046772570167274655,0.02247985137983333,0.03941117813464434,0.02255932052412104,0.0017726783440771383,0.00865625028902129,0.017148928192798462,0.004004692094462897,0.010031961803537015,0.023370993586714947,0.014163760090749303,0.0019467847356385186,0.01203588188316047,0.014740560872324835,0.0020657652490649664,-0.00458171621943363,0.0005603069441849554
2012-06-18,0.020088696676697684,-0.006014428954018574,0.008910442634502446,0.01954673987781918,-0.011773287484253835,0.004383741903131271,-0.0013228087581804407,0.0625307013711251,0.014187212830655882,0.014255805992449525,0.011168317416930825,0.04559571668581303,-0.005099551675793911,0.008789562955353089,-0.0025109318474904672,0.008638236762188478,-0.009427121750386083,0.006431061501484029,0.00021242113690543107,0.002921581188261484,-0.017880359797342458,0.00030801478766216445,-0.021449743254374425,-0.00766963371271722,-0.018733858999693452,0.0004423856229329374,-0.0023138938545382496,0.003195048609414577,-0.006462420169936184,0.0011900222144852768,-0.02116095793925045,0.002336708186034318,0.004767569076322194,0.005726417212526533,0.007382428999965602,0.016509743021559675,0.020049825872532255,0.005446509856090709,-0.0028770991580271644,-0.003445502612460361,0.030737388438466122,0.013456056425899473,-0.00837394298944116,-0.007057245600156197,-0.0012511013612028397,-0.0021879933155647146,-0.0028594355482534153,0.0033481495735002966,0.0061802684546730284,-0.0022431139062429124
2012-06-19,0.0027790680802864606,0.028412997655197524,0.06554648435965281,0.006133988129961175,0.021715322993504642,0.006314653779724143,0.016350049033087812,0.007820750884360933,0.0454083603471426,0.010354146881210492,0.01853609923044883,0.015792954126925367,0.010052792301873273,0.014037852139241821,0.004570750202735639,0.012346823946430666,-0.001285258787114409,-0.001848369890975011,0.00866724654646429,0.003276756479525173,0.04411544992273839,0.015286448761872257,0.02884432246886521,0.019328486781927494,0.015049262346054465,0.003970661237579125,0.009733753158570611,0.0027075218870067264,0.01984158350487377,0.005929262558358771,0.030503637971251236,0.0023310066474576626,0.004394068888981108,0.008882662152350252,0.007936498304229496,0.008805896032292107,-0.0017274182824778134,-0.004561181617917481,-0.007117520005338622,0.0013792307187619549,0.017200564066590318,0.0038619162680296713,0.005782722870229757,0.010297974195599066,0.014086818805993797,0.023921736650701308,0.012449670534336892,0.004744944913019032,-0.002055966817625618,-0.004500528713104565
2012-06-20,-0.0028472065709801617,0.007464010655825245,0.0157364075306546,-0.004518510420216664,0.02979493550594692,0.0041878644052884524,0.005783704138783036,0.05132464902720277,-0.024205695779824177,0.010166729371585616,-0.006936758574615172,-0.00976221332089968,-0.006286339183382586,-0.011012695323461464,0.0028959333857332603,-0.0026460367283147415,-0.029692474107224406,-0.004036120168966256,0.00461991958825781,0.004714544972769238,0.0036921804469846,-0.004561431777016901,0.001866104964882505,0.008742882080049749,-0.002388015502350815,-0.0017626793537268183,-0.0005097361243602538,-0.0007953979164250597,-0.005601566565993925,-0.0059292625583587085,0.01877818953945247,0.01902615221291586,-0.0003510014400809602,0.009505403422583237,-0.027745294836972356,-0.0018856069543019673,0.01629301561518984,0.01041600249622297,-0.010659327617643778,-0.0033541278280380038,0.009389586355433006,0.0031484378069427973,-0.0041406772148197,-0.021803720029842173,0.001233674775290856,-0.018976545984928442,-0.0007069494018116619,0.00012763402170282989,-0.009881462066544725,-0.0016931587462920706
2012-06-21,-0.013873385961549788,-0.025873122684587187,-0.046413764718358036,-0.011046386738313511,-0.02612751852292981,-0.009146029322538617,-0.03423889887268716,-0.04821315023190063,-0.034630471488327805,-0.025696401039836617,-0.021528472514145486,0.0075663389691318465,-0.015521199231432362,-0.021367646373011303,-0.01797691442653805,-0.030168825461275167,-0.010654189875219208,-0.01198561891395413,-0.006937999986559064,-0.03422616666350143,-0.04010544953651776,-0.01442868206574228,-0.027830341548389724,-0.01969095656696348,-0.027179000538547257,-0.0030924788195026416,0.006102021757921971,-0.009275753560563314,-0.024111939648183454,-0.006682414157717626,-0.02415732697861141,-0.03368487177361246,-0.03335681374452662,-0.03349057330106668,-0.024044190169464727,-0.03682202646592626,-0.02265333644634883,-0.012039721960859097,-0.01145848547979121,-0.02541876008899904,-0.028622677410897968,-0.040268893200064056,-0.035456999277213797,-0.03134538830705895,-0.022718948583237135,-0.025444468164300234,-0.01982799670547112,-0.013782557666218012,0.0006927193841243223,-0.010789600632107025
2012-06-22,0.0076395976152343545,0.018409112028761807,0.01238408194635714,0.007182756289290478,0.013426951123562366,0.003608558175000358,0.0,0.048509223954620345,0.030220106593673142,0.04476459424391325,0.011032134706051694,0.037298207970307924,0.008340539991807687,0.012435286463772477,0.032492732127980636,0.014717546229438968,0.0013380451825708932,0.005845992814670849,0.001475830479825984,0.00857423996316259,0.015228951709976004,0.014428682065742368,-0.0028800858853577803,0.008310438336757726,0.006123132390336239,0.005735606735889734,0.018335328403477298,0.0012843501148096911,0.012618459966340877,0.007395784699896916,0.0068085009012036875,0.011744217429387317,0.009208036654516614,0.016172594645561072,0.01082813626609294,0.03216489372880631,0.009237822756785204,-0.005926059434212246,0.008068704387082494,0.0074720882460757,0.010486600777773497,-0.006932944681556233,0.004190691358923272,0.012244965127618477,0.008232483033282612,-0.00023531657760510815,0.0014423972430917965,0.007881002786730856,0.014207065408315749,0.003988913730652954
2012-06-25,-0.019656066688625625,-0.027407754806275154,-0.03204635583562012,-0.009452148966038207,-0.018791575215915294,-0.0019530191089984488,-0.010652098998578137,-0.0203297862245436,-0.012307354277650452,-0.02989441928415984,-0.019043394102363505,-0.030412617501228725,-0.01724819760873646,-0.023639266562681543,-0.015192308029151377,-0.009658220330386049,-0.008729040081898693,-0.0006600542861638325,-0.016353780832385468,-0.03359432585839817,-0.0437652451780122,-0.018146028455092875,-0.026076290451950992,-0.013116210812251766,-0.030039744833115486,-0.011504300521944651,-0.009753351233361816,-0.0032142260244960217,-0.023991986321092715,-0.014364700019116008,-0.013664434883057523,-0.01115348733822316,-0.038099632808561115,-0.03889266218520306,-0.02307053018655769,-0.021750312281727663,-0.017099056060484962,0.012991702256239454,-0.0026065946088767197,-0.019709598790550054,-0.02501767844150715,-0.014012228027398769,-0.013633230195971343,-0.008461730472742197,-0.012726325605671534,-0.02466602534213084,-0.03277804353075335,-0.016478175136949748,-0.006849097765251198,-0.006275046329393514
2012-06-26,0.002205372995803881,0.005009186105096208,0.011058391378829914,0.024862205230015172,0.01098159916887533,-0.0012037565276394688,0.014177652155868085,-0.046361898490064,-0.0034365055647141733,0.015465102434423351,0.007073219407917453,0.03192396843679242,0.010630515364865077,0.019057903490893268,0.008597405840695623,0.006963291908114989,-0.0006747119650527618,0.008983894061673582,0.012766099037690139,-0.001536760309836113,0.0026278948052611767,0.0034081019867276056,-0.0020856481574664807,0.0010701028914754918,0.007639510083046616,-0.0013363768045918194,0.006762231786171248,0.003695788769888845,-0.005836712947190586,0.0024087271249966114,0.007574725819278846,-0.007109388948258151,0.006698801554480293,0.0018515364349924227,0.007105950866051257,0.008683276558438759,0.005247618493320161,0.005849243726114984,0.011059537608043537,0.010106640100441973,0.012309338078055922,0.012179431078641395,0.018697801914181588,0.012757931872362372,-0.0016902730333699639,-0.0019322896513974195,-0.008599597731800898,-0.0010469973173590187,0.00434330575480127,0.0008578404468430017
2012-06-27,0.00430834482929009,0.004984299026188064,0.031699750827432184,4.4298945523270575e-05,0.02952315910617894,0.006303449380336389,0.009661884015059316,0.011011921941162526,-0.004651951852485621,0.002270746225951656,0.008148269206548764,-0.02663541739096558,0.007960381331818828,0.00829834721013816,-0.0006945237709248192,-0.006381331269400733,0.011907759595514027,-0.004044073814176933,0.011978610123902549,0.008041150159947484,0.019494212018423725,0.012296725300322803,0.02430982796284065,0.013629329074313617,-0.010819759751721772,0.007547181903364327,0.01166384504332628,0.008305238616785775,0.02688586640046368,0.008622791120355595,0.012143054332272061,-0.005364952018943094,0.01819382848947938,0.0014789086535788045,0.01088359510986017,0.002877788592311946,0.014721158090071377,0.00014580457221674437,-0.008678922415458161,-0.0034596765521477156,-0.0224940270365936,0.001466273492969609,0.015920271755856624,0.01498835688724056,0.013165103263115405,-0.005818518339224156,0.01379791038033968,0.005615496666116287,-0.0013697854080023518,0.005985413861953219
2012-06-28,-0.009531639929062941,-0.008655483100381913,0.007581488870704448,-0.019287723343762983,-0.02477447735003276,0.0014946035265382008,-0.001202266202494236,-0.017358902003521456,0.013000255783325039,-0.01567607812966601,-0.008803759749298099,-0.02736444439112697,0.004381615841904989,0.0052153757708888505,-0.024894994272975143,0.0027122585257564683,0.005155083336652341,0.017369305324666535,-0.0010450920866424047,-0.014985842089110192,-0.003868574763291777,-0.007668242994560005,0.0023556250290989126,-0.003345654310005241,-0.0017447073820184168,-0.0035444190127806308,0.0036939582970544893,0.0006362787065421048,-0.006703669146653498,0.0040461649420827275,0.0,-0.015056076848771308,-0.011171421247236097,-0.007415994938573796,-0.00767021246569726,-0.02946022111087414,-0.017050313032388853,-0.004236877803292377,-0.0017001549401405832,-0.012512959954068589,-0.012590941984600926,-0.0021998136270625092,0.008639418788813686,0.0014679569920975225,-0.004042725839087647,0.004608496823784729,-0.02020248059121381,0.004158700216763985,0.004330702817858361,0.005667423440593001
